,Layertype,x_pos,y_pos
16627,GCL/IPL,12719.216216216217,11246.162162162162
16628,MCL,13683.210389610387,11256.558441558442
16629,ONL,10664.5,11248.457627118643
16630,EPL,11549.5101010101,11251.333333333334
16631,ONL,14064.288401253918,11250.915360501567
16632,ONL,10705.061904761904,11252.542857142857
16633,GL,10795.809667673717,11258.583081570998
16634,EPL,11099.601286173633,11256.69774919614
16635,EPL,11353.826229508197,11254.777049180328
16636,EPL,11438.41884816754,11255.89005235602
16637,EPL,12084.555555555557,11260.486590038314
16638,MCL,13708.894894894896,11252.408408408408
16639,EPL,11181.767857142857,11250.455357142857
16640,EPL,11494.0,11251.80198019802
16641,EPL,12247.922222222222,11249.488888888887
16642,MCL,12466.515151515152,11254.345454545455
16643,GCL/IPL,12769.778846153846,11250.048076923076
16644,GCL/IPL,12977.043859649122,11256.049707602338
16645,GCL/IPL,13591.59375,11256.130208333334
16646,GCL/IPL,12675.967741935485,11250.354838709678
16647,GCL/IPL,12841.442857142858,11253.421428571428
16648,GCL/IPL,13214.362445414848,11260.331877729255
16649,MCL,13638.685714285712,11253.314285714288
16650,ONL,10727.0,11258.342975206611
16651,GL,10947.150537634408,11258.575268817203
16652,EPL,11248.443298969072,11255.484536082477
16653,EPL,12163.414634146342,11258.158536585366
16654,GCL/IPL,13156.870614035088,11260.377192982456
16655,GL,10852.12048192771,11266.373493975903
16656,GL,10904.561151079137,11258.78417266187
16657,EPL,11151.5,11258.5625
16658,MCL,12504.725388601037,11258.569948186529
16659,MCL,13659.913333333334,11260.966666666667
16660,ONL,14081.580310880829,11272.479274611398
16661,EPL,11503.216617210684,11269.00296735905
16662,EPL,11644.446280991737,11260.03305785124
16663,EPL,11802.703703703704,11261.68148148148
16664,EPL,11926.09090909091,11260.896103896104
16665,EPL,12134.932692307691,11261.754807692309
16666,EPL,12428.6992481203,11259.947368421052
16667,MCL,12540.051546391753,11267.68384879725
16668,GCL/IPL,12882.66985645933,11260.129186602871
16669,EPL,11327.857142857143,11262.795918367348
16670,EPL,11462.774193548386,11262.464516129032
16671,MCL,12561.036144578313,11262.5140562249
16672,MCL,12583.836734693878,11262.163265306122
16673,GCL/IPL,12823.917525773197,11259.432989690722
16674,GCL/IPL,12924.381215469612,11265.770718232045
16675,GCL/IPL,13018.235897435898,11268.866666666669
16676,EPL,11413.481865284974,11266.0103626943
16677,EPL,11782.927374301677,11267.061452513966
16678,GCL/IPL,12997.655172413792,11266.827586206897
16679,EPL,11289.72,11263.373333333331
16680,EPL,12224.864341085273,11268.600775193798
16681,EPL,12334.6013986014,11267.622377622378
16682,EPL,12444.24074074074,11268.8
16683,GCL/IPL,12649.975609756097,11265.963414634149
16684,ONL,10687.162162162162,11268.356756756755
16685,EPL,12491.658227848102,11276.33417721519
16686,GCL/IPL,12808.229411764703,11268.029411764706
16687,GCL/IPL,13522.782857142856,11281.50857142857
16688,GCL/IPL,13575.760683760684,11266.529914529914
16689,EPL,13760.054455445545,11274.997524752474
16690,GL,14000.511061946903,11275.91371681416
16691,ONL,10675.90243902439,11279.80894308943
16692,MCL,12520.741935483871,11271.167741935484
16693,GCL/IPL,12847.338870431891,11273.292358803988
16694,GCL/IPL,13098.312302839116,11274.517350157728
16695,GCL/IPL,13122.48813559322,11274.050847457627
16696,MCL,13738.10843373494,11269.927710843374
16697,GL,10915.906976744183,11278.445182724252
16698,EPL,11132.889807162534,11283.903581267215
16699,GCL/IPL,12905.859550561798,11277.227528089888
16700,GL,10807.681992337164,11279.7969348659
16701,EPL,11098.269911504423,11279.20353982301
16702,GCL/IPL,12705.08888888889,11273.4
16703,GCL/IPL,12719.770700636942,11273.222929936306
16704,GCL/IPL,12739.966966966967,11278.156156156156
16705,GCL/IPL,12771.12389380531,11272.9203539823
16706,GCL/IPL,12867.891891891892,11272.72072072072
16707,GCL/IPL,13068.50578034682,11279.07225433526
16708,MCL,13624.108695652174,11274.347826086956
16709,MCL,13704.0,11279.53164556962
16710,EPL,13794.153153153153,11273.495495495496
16711,GL,10948.985294117649,11277.029411764706
16712,GL,11006.185628742514,11276.610778443111
16713,EPL,11062.655,11283.95
16714,MCL,12579.586690017512,11283.16112084063
16715,MCL,12619.690938511329,11280.265372168284
16716,GCL/IPL,13044.231182795698,11278.720430107527
16717,ONL,10722.032894736842,11276.467105263158
16718,GL,10933.022388059702,11283.529850746268
16719,EPL,11394.630303030302,11278.872727272726
16720,EPL,11665.703557312252,11280.675889328064
16721,GCL/IPL,12667.572413793105,11279.786206896551
16722,GCL/IPL,12943.127208480566,11282.028268551236
16723,GCL/IPL,12965.019283746557,11285.34435261708
16724,MCL,13645.34306569343,11277.423357664233
16725,MCL,13682.93137254902,11277.700980392156
16726,EPL,11448.493421052632,11280.559210526317
16727,EPL,11911.29304029304,11285.351648351649
16728,EPL,12473.326530612245,11279.77551020408
16729,GCL/IPL,13028.313953488372,11282.883720930233
16730,GCL/IPL,13188.250793650794,11284.63492063492
16731,MCL,13664.24060150376,11282.714285714286
16732,GL,10875.154098360656,11284.609836065574
16733,GCL/IPL,12778.144628099171,11290.103305785124
16734,ONL,14040.558441558442,11289.595547309833
16735,GL,10823.239837398374,11290.829268292682
16736,GL,10968.974747474747,11287.560606060606
16737,GL,11030.833810888253,11293.30659025788
16738,EPL,11582.433566433569,11283.888111888113
16739,EPL,12007.918918918918,11284.297297297297
16740,EPL,11296.5,11296.57803468208
16741,EPL,11550.09375,11285.0
16742,EPL,11736.4,11288.205128205129
16743,EPL,12215.2,11287.375
16744,GCL/IPL,13168.168384879726,11292.876288659794
16745,GCL/IPL,13208.36875,11284.3875
16746,GL,10789.658602150535,11301.970430107527
16747,EPL,11157.757009345794,11286.859813084113
16748,EPL,11471.144329896908,11286.546391752578
16749,MCL,12527.074324324323,11286.844594594597
16750,MCL,12548.98,11291.392
16751,GCL/IPL,12812.436363636363,11284.372727272726
16752,MCL,13595.432432432432,11287.522522522522
16753,ONL,10700.417525773197,11296.525773195875
16754,EPL,11353.350877192985,11289.859649122807
16755,EPL,11501.395973154362,11288.543624161071
16756,EPL,11968.569620253164,11290.73417721519
16757,MCL,12688.656160458451,11297.21776504298
16758,GCL/IPL,12989.366279069767,11293.581395348838
16759,GCL/IPL,13542.661016949152,11289.07627118644
16760,MCL,13656.631111111112,11297.902222222225
16761,EPL,13728.810344827589,11289.103448275862
16762,EPL,11219.77519379845,11296.918604651162
16763,EPL,11603.513636363636,11296.281818181818
16764,EPL,12033.795081967211,11298.684426229507
16765,MCL,13561.196581196582,11292.982905982906
16766,MCL,12648.406779661016,11297.700564971752
16767,GCL/IPL,13087.80625,11298.2875
16768,EPL,11179.213675213676,11299.02564102564
16769,EPL,11396.453781512606,11298.058823529413
16770,EPL,11460.342592592591,11301.574074074077
16771,GL,14012.76923076923,11305.224852071004
16772,EPL,12407.373786407768,11302.160194174758
16773,EPL,12448.708333333334,11306.190476190475
16774,GCL/IPL,12807.867647058823,11297.882352941177
16775,GCL/IPL,12890.798611111111,11300.201388888889
16776,GCL/IPL,13052.187116564415,11308.542944785277
16777,GCL/IPL,13105.118279569891,11303.58064516129
16778,EPL,13893.46153846154,11301.529914529914
16779,EPL,11366.368421052632,11310.868421052632
16780,MCL,12608.321576763485,11308.141078838176
16781,GCL/IPL,12932.842465753423,11305.739726027396
16782,GCL/IPL,13146.05590062112,11308.785714285714
16783,GCL/IPL,13519.642857142857,11303.044642857143
16784,MCL,13646.445086705202,11308.13294797688
16785,GL,10927.814241486069,11308.975232198143
16786,EPL,11550.340425531916,11302.117021276596
16787,EPL,12151.31851851852,11306.503703703704
16788,MCL,12667.179104477613,11304.298507462689
16789,MCL,12710.709543568464,11306.04979253112
16790,GCL/IPL,12849.75982532751,11305.903930131004
16791,GCL/IPL,13006.898148148148,11305.268518518518
16792,GCL/IPL,13026.553719008263,11309.611570247936
16793,MCL,13597.6626746507,11319.862275449104
16794,ONL,14077.019417475727,11304.47572815534
16795,GCL/IPL,12830.028571428573,11304.466666666667
16796,GCL/IPL,13074.233668341709,11317.625628140704
16797,ONL,14054.90105263158,11322.208421052632
16798,ONL,10728.197115384615,11309.0
16799,ONL,10773.943181818182,11311.431818181818
16800,GL,10971.556097560975,11309.39024390244
16801,EPL,12125.64406779661,11309.841807909605
16802,MCL,12633.963414634149,11309.88211382114
16803,EPL,12061.657657657655,11309.441441441442
16804,MCL,12734.50641025641,11317.747863247863
16805,GCL/IPL,12864.626984126984,11311.452380952382
16806,GCL/IPL,12972.181451612903,11310.20564516129
16807,GL,13994.658536585366,11308.993902439024
16808,GL,10823.90070921986,11314.90780141844
16809,EPL,11421.812307692308,11317.104615384616
16810,EPL,11451.262711864409,11318.638418079096
16811,GCL/IPL,12806.20625,11311.55625
16812,GCL/IPL,12884.301343570058,11323.297504798464
16813,GCL/IPL,13121.802734375,11323.38671875
16814,MCL,13581.686486486486,11313.664864864864
16815,GL,13966.135135135137,11313.097297297298
16816,GL,10857.339285714286,11312.44642857143
16817,GL,10995.702349869453,11318.725848563969
16818,GL,11105.841924398625,11319.113402061856
16819,MCL,12761.11778846154,11322.807692307691
16820,GCL/IPL,13170.135638297872,11317.420212765956
16821,MCL,13565.817073170732,11314.481707317073
16822,GL,11027.338797814207,11322.139344262296
16823,EPL,11340.67487684729,11317.118226600986
16824,EPL,12351.221276595745,11324.842553191487
16825,EPL,12531.878260869566,11315.93043478261
16826,EPL,13715.222748815166,11314.777251184834
16827,GL,10839.83870967742,11319.120967741936
16828,GL,11051.52688172043,11318.962365591398
16829,EPL,11399.517647058825,11317.29411764706
16830,EPL,11489.965753424658,11317.780821917808
16831,GCL/IPL,12985.065891472868,11325.918604651162
16832,EPL,13674.634146341465,11323.77700348432
16833,GL,11076.774809160306,11319.851145038168
16834,EPL,11509.564102564103,11317.239316239316
16835,EPL,11533.717391304348,11320.726086956522
16836,EPL,11802.3853820598,11323.10631229236
16837,EPL,12021.629343629344,11322.679536679536
16838,EPL,12587.16091954023,11322.83141762452
16839,MCL,12667.27653631285,11324.477653631286
16840,EPL,13799.183856502244,11328.417040358743
16841,ONL,10717.31330472103,11329.103004291845
16842,EPL,11565.993464052288,11322.346405228758
16843,EPL,11585.614785992218,11325.44747081712
16844,EPL,11620.023622047243,11330.875984251968
16845,MCL,12646.22,11323.56
16846,GCL/IPL,12904.569948186529,11324.134715025906
16847,MCL,12692.881147540984,11328.77868852459
16848,MCL,12709.375609756098,11324.897560975607
16849,GCL/IPL,13100.298850574713,11325.229885057472
16850,EPL,11146.82142857143,11324.464285714286
16851,EPL,11837.455445544554,11326.09405940594
16852,GCL/IPL,13032.48275862069,11326.577586206897
16853,MCL,13648.548717948715,11328.53846153846
16854,GL,14004.527027027028,11323.81081081081
16855,EPL,11324.309090909092,11328.757575757576
16856,EPL,11672.826086956522,11330.75
16857,GCL/IPL,13054.718894009216,11330.972350230417
16858,EPL,13932.974576271186,11328.21186440678
16859,ONL,10293.460784313726,11330.980392156862
16860,EPL,11550.807086614172,11334.051181102364
16861,EPL,11730.481981981982,11331.450450450451
16862,MCL,12745.734006734006,11341.6835016835
16863,GCL/IPL,12967.563829787234,11329.3085106383
16864,EPL,11487.754601226994,11339.98773006135
16865,EPL,11510.779005524862,11336.055248618784
16866,EPL,12113.055555555557,11330.708333333334
16867,EPL,12141.76821192053,11333.225165562912
16868,MCL,12786.293233082706,11339.866541353384
16869,GCL/IPL,12925.906896551724,11337.744827586206
16870,GCL/IPL,13143.801754385964,11345.012280701754
16871,MCL,13570.35,11338.241304347826
16872,GL,10958.183908045978,11337.261494252874
16873,GL,11042.828220858895,11336.233128834356
16874,GL,11087.74149659864,11333.632653061224
16875,GL,11127.783561643835,11342.589041095893
16876,EPL,11457.086497890296,11341.054852320674
16877,EPL,11898.192575406032,11337.266821345707
16878,GCL/IPL,13484.25352112676,11330.845070422536
16879,GL,13981.441379310343,11333.841379310345
16880,ONL,10783.208994708995,11343.322751322752
16881,EPL,12006.823232323231,11339.565656565655
16882,EPL,12572.542682926827,11335.25
16883,GCL/IPL,13167.784615384617,11333.73076923077
16884,MCL,13528.570093457944,11337.565420560748
16885,EPL,13866.187050359713,11338.143884892086
16886,GL,13956.822857142855,11347.94
16887,GL,11354.272997032642,11341.961424332345
16888,GCL/IPL,12855.053941908714,11341.697095435684
16889,GL,11170.587155963303,11339.211009174312
16890,GL,11190.80808080808,11338.131313131313
16891,EPL,11421.340248962655,11340.946058091286
16892,EPL,11596.805128205127,11341.533333333333
16893,MCL,12717.608465608466,11340.698412698412
16894,GCL/IPL,13464.287671232876,11339.493150684932
16895,GL,11102.94776119403,11343.462686567163
16896,EPL,11807.601744186046,11349.026162790698
16897,EPL,12405.822222222225,11342.68148148148
16898,GCL/IPL,12951.063360881542,11347.258953168044
16899,MCL,13510.754716981131,11342.616352201258
16900,GL,10932.649546827795,11350.876132930514
16901,GL,10988.058365758754,11346.961089494163
16902,EPL,11648.414285714283,11343.278571428573
16903,EPL,11836.138613861383,11344.729372937294
16904,EPL,12168.974842767297,11345.389937106918
16905,GCL/IPL,13005.437086092716,11343.596026490066
16906,GCL/IPL,13438.620071684589,11347.78853046595
16907,MCL,13549.13074204947,11346.992932862193
16908,MCL,13591.98724489796,11351.77806122449
16909,ONL,14025.429906542056,11342.682242990652
16910,ONL,10734.05376344086,11347.591397849465
16911,GL,11150.12886597938,11347.98969072165
16912,GCL/IPL,12911.67808219178,11352.236301369863
16913,GCL/IPL,13072.006622516556,11347.039735099335
16914,EPL,13729.36752136752,11344.735042735045
16915,GL,10877.17120622568,11356.311284046693
16916,GL,10965.952380952382,11362.971428571427
16917,GL,11292.986301369863,11349.54794520548
16918,EPL,11543.937777777775,11352.83111111111
16919,EPL,11578.587301587302,11349.507936507936
16920,EPL,11671.18,11353.293333333331
16921,GCL/IPL,13084.302158273382,11354.762589928056
16922,EPL,13647.349514563106,11349.359223300971
16923,GL,11250.447058823527,11351.870588235292
16924,EPL,12503.351648351649,11355.895604395604
16925,MCL,12816.863829787237,11352.64680851064
16926,GCL/IPL,13045.982608695653,11353.230434782608
16927,ONL,13996.596385542169,11355.746987951808
16928,GL,11195.704545454546,11353.357954545454
16929,EPL,11640.60759493671,11361.87341772152
16930,EPL,11755.219858156028,11353.787234042553
16931,EPL,12596.044247787611,11354.566371681416
16932,GCL/IPL,12890.960227272728,11356.335227272728
16933,GCL/IPL,13027.616666666669,11355.758333333331
16934,ONL,10794.328,11365.52
16935,GL,11051.93288590604,11356.221476510069
16936,GL,11166.071065989849,11358.583756345177
16937,GL,11318.685779816513,11370.130733944954
16938,GL,11345.511312217195,11360.737556561086
16939,EPL,11979.525423728814,11355.78813559322
16940,EPL,12066.899224806202,11356.480620155038
16941,MCL,12732.388429752064,11356.595041322316
16942,GCL/IPL,13108.491477272728,11360.818181818182
16943,MCL,13404.62564102564,11360.261538461538
16944,MCL,13534.748756218904,11364.29104477612
16945,GL,11232.595022624437,11365.932126696833
16946,GL,11396.895705521472,11357.877300613496
16947,EPL,11957.524752475249,11358.341584158416
16948,MCL,12761.465596330276,11363.45871559633
16949,EPL,13874.622047244096,11360.748031496065
16950,ONL,14052.691082802548,11364.738853503184
16951,GL,11128.96357615894,11363.476821192053
16952,EPL,11583.774058577406,11364.125523012552
16953,MCL,12845.24778761062,11361.46017699115
16954,MCL,13513.324538258576,11366.451187335091
16955,GL,10998.503067484662,11364.061349693253
16956,GL,11095.458885941644,11372.209549071618
16957,GL,11370.201834862386,11366.608562691132
16958,GL,11419.457142857143,11360.262857142858
16959,GL,11439.876344086022,11362.139784946236
16960,EPL,11457.911764705885,11359.29411764706
16961,EPL,11714.378881987575,11367.080745341616
16962,EPL,12239.831683168317,11366.89108910891
16963,MCL,13482.640234948603,11374.469897209983
16964,EPL,13723.834782608696,11362.791304347826
16965,EPL,11619.933544303798,11371.348101265825
16966,EPL,12207.054054054051,11364.27027027027
16967,GCL/IPL,12971.794425087108,11368.30662020906
16968,MCL,13565.929054054051,11364.054054054051
16969,GL,11183.561538461538,11369.319230769232
16970,GL,11294.834146341464,11366.160975609757
16971,EPL,11491.791666666666,11367.791666666666
16972,EPL,11772.212264150943,11370.358490566035
16973,MCL,12783.213991769548,11367.777777777776
16974,GCL/IPL,12991.023622047243,11367.299212598426
16975,EPL,11696.166666666666,11373.551020408164
16976,EPL,12573.62608695652,11368.878260869566
16977,MCL,13603.8085106383,11368.925531914894
16978,EPL,11788.652777777776,11373.486111111111
16979,EPL,13891.800664451826,11376.398671096344
16980,GL,10861.691943127962,11376.85308056872
16981,GL,11475.05220883534,11380.265060240965
16982,EPL,11552.456375838929,11373.892617449665
16983,EPL,12125.198795180722,11373.951807228916
16984,EPL,12617.050420168069,11370.966386554624
16985,MCL,12810.484162895928,11375.29411764706
16986,GCL/IPL,13025.590425531916,11371.202127659575
16987,MCL,13456.12893081761,11377.64779874214
16988,GL,10939.626050420167,11383.810924369747
16989,GL,11256.751724137932,11374.689655172411
16990,MCL,12836.467213114754,11379.668032786883
16991,GCL/IPL,13050.307291666666,11372.739583333334
16992,GL,11208.039711191335,11379.285198555956
16993,GL,11458.65868263473,11376.862275449104
16994,EPL,11893.558441558442,11374.01948051948
16995,MCL,12863.169934640522,11379.8954248366
16996,EPL,13692.28870292887,11379.8410041841
16997,GL,11449.203947368422,11387.447368421052
16998,EPL,11738.557823129251,11384.081632653062
16999,EPL,11930.466165413534,11379.69172932331
17000,GCL/IPL,13074.554545454546,11376.236363636364
17001,MCL,13553.473684210529,11380.53947368421
17002,EPL,13921.09375,11376.8046875
17003,GL,11027.74149659864,11380.734693877552
17004,GL,13956.046263345195,11384.042704626334
17005,GL,11274.235294117649,11381.588235294115
17006,EPL,11601.483606557376,11392.296721311475
17007,EPL,12105.317307692309,11381.076923076924
17008,MCL,12901.900621118011,11390.450310559008
17009,EPL,12087.46875,11385.75
17010,GCL/IPL,13103.102459016394,11385.602459016394
17011,MCL,13439.876865671642,11388.585820895523
17012,GL,11187.420382165605,11386.025477707006
17013,GL,11355.3,11388.82105263158
17014,EPL,11817.365853658535,11381.975609756097
17015,EPL,12186.4,11387.0
17016,GCL/IPL,13124.512077294688,11388.487922705312
17017,GL,10901.443636363636,11397.414545454543
17018,GL,10921.501650165015,11393.379537953797
17019,GL,11080.282926829268,11394.80487804878
17020,GL,11230.077477477478,11401.392792792793
17021,GL,11495.64705882353,11392.797794117649
17022,EPL,11576.47703180212,11394.010600706712
17023,EPL,12134.08,11398.418461538462
17024,MCL,12721.970802919708,11389.372262773722
17025,MCL,12751.463636363636,11386.227272727272
17026,MCL,12881.91111111111,11392.66222222222
17027,GCL/IPL,12988.201793721972,11393.224215246635
17028,MCL,13378.980501392758,11401.350974930365
17029,MCL,13516.335839598998,11392.42857142857
17030,EPL,12457.587155963303,11390.669724770642
17031,MCL,12789.119873817035,11394.917981072556
17032,GCL/IPL,13045.426174496644,11395.06711409396
17033,GCL/IPL,13064.115107913669,11390.172661870503
17034,EPL,11949.780487804876,11394.205574912892
17035,EPL,12054.742268041236,11397.807560137457
17036,GCL/IPL,12947.974025974028,11389.857142857143
17037,MCL,13416.818681318682,11392.302197802195
17038,ONL,14001.193717277489,11396.76439790576
17039,MCL,13025.01078167116,11403.56334231806
17040,MCL,13568.780669144982,11398.49442379182
17041,GL,13938.11377245509,11401.884231536926
17042,ONL,10820.102739726028,11397.719178082192
17043,GL,11113.37037037037,11394.466666666667
17044,GL,11256.67264573991,11404.387892376682
17045,EPL,11623.614361702128,11404.031914893618
17046,EPL,11819.480701754386,11400.319298245617
17047,MCL,13396.756097560976,11395.518292682927
17048,EPL,13908.994736842104,11396.163157894736
17049,ONL,14046.983739837398,11395.528455284551
17050,EPL,12522.603448275862,11405.564655172411
17051,MCL,12928.304785894206,11402.735516372795
17052,GL,11201.768656716418,11401.119402985074
17053,EPL,11895.366935483871,11406.745967741936
17054,EPL,12614.802325581397,11401.529069767445
17055,MCL,12816.75,11404.52806122449
17056,MCL,12842.764705882351,11401.746606334842
17057,MCL,12865.336,11406.045333333332
17058,EPL,11559.364912280702,11404.82807017544
17059,EPL,11697.938596491227,11403.149122807015
17060,EPL,11759.591362126246,11404.285714285714
17061,MCL,13083.776,11401.648
17062,GL,10967.025423728814,11404.406779661016
17063,GL,11487.366359447004,11411.16129032258
17064,MCL,12958.640845070422,11404.232394366198
17065,MCL,13357.81045751634,11404.856209150326
17066,MCL,13489.45259938838,11410.633027522936
17067,EPL,13585.164835164836,11411.912087912087
17068,EPL,13723.08064516129,11403.41129032258
17069,MCL,12763.70802919708,11405.445255474451
17070,ONL,10803.949152542373,11411.406779661016
17071,GL,10988.73887240356,11412.79228486647
17072,GL,11404.142857142857,11405.185714285712
17073,MCL,13336.411428571428,11409.36
17074,ONL,14032.315789473683,11408.887218045113
17075,GL,10938.18888888889,11414.133333333331
17076,GL,11110.898058252427,11413.325242718449
17077,EPL,11787.949541284404,11409.79357798165
17078,MCL,13419.77380952381,11419.892857142857
17079,MCL,13437.45744680851,11410.45744680851
17080,EPL,13890.072,11409.256
17081,EPL,11805.991561181434,11419.818565400845
17082,EPL,11834.986376021798,11417.136239782016
17083,MCL,13108.048,11410.12
17084,MCL,13463.363387978145,11416.81693989071
17085,ONL,13982.078260869564,11412.234782608695
17086,ONL,14012.256198347108,11414.793388429753
17087,GL,11188.329545454546,11416.640151515152
17088,GL,11585.800664451826,11419.986710963454
17089,EPL,11653.46484375,11425.375
17090,EPL,11746.378472222224,11423.336805555557
17091,EPL,12006.988888888887,11410.41111111111
17092,EPL,12114.69655172414,11415.903448275862
17093,EPL,12202.3961352657,11417.188405797102
17094,MCL,12894.714953271028,11413.672897196262
17095,MCL,12942.095354523228,11426.82640586797
17096,MCL,13393.065217391304,11421.77536231884
17097,GL,11078.969465648855,11415.20610687023
17098,GL,11143.062761506277,11418.828451882846
17099,EPL,11726.53781512605,11420.155462184874
17100,EPL,12066.27564102564,11417.76923076923
17101,MCL,12993.69387755102,11415.84693877551
17102,EPL,13855.92441860465,11418.447674418603
17103,GL,11516.211267605631,11413.859154929578
17104,MCL,12834.130841121496,11417.327102803738
17105,GL,11040.898678414096,11426.321585903084
17106,GL,11359.926650366748,11424.647921760392
17107,EPL,12637.896174863388,11422.256830601093
17108,MCL,12909.09011627907,11425.880813953489
17109,ONL,10841.70786516854,11420.516853932584
17110,ONL,10865.800531914894,11428.579787234044
17111,GL,11553.14450867052,11422.64161849711
17112,EPL,11767.883620689656,11424.405172413792
17113,EPL,11963.45634920635,11423.797619047618
17114,MCL,12969.573099415204,11423.82456140351
17115,MCL,13323.990147783252,11424.645320197043
17116,EPL,13536.78756476684,11425.886010362694
17117,ONL,10466.273873873874,11428.493693693694
17118,GL,10954.332432432431,11431.337837837838
17119,GL,11417.391836734694,11425.220408163264
17120,EPL,11929.333333333334,11425.174863387978
17121,EPL,12337.918181818182,11423.354545454546
17122,ONL,10587.92384769539,11436.330661322643
17123,GL,11506.655629139072,11432.271523178808
17124,EPL,12587.26050420168,11425.731092436974
17125,MCL,13351.48,11425.115
17126,GL,13928.941964285714,11427.19642857143
17127,ONL,10540.28205128205,11429.871794871797
17128,GL,11008.188235294116,11426.576470588236
17129,GL,11177.64534883721,11432.156976744183
17130,GL,11280.948687350836,11440.180190930789
17131,GL,11462.312883435585,11429.233128834356
17132,MCL,12858.494949494949,11426.373737373737
17133,MCL,12877.82258064516,11425.41129032258
17134,MCL,13026.32075471698,11425.61320754717
17135,MCL,13372.025210084032,11435.050420168069
17136,GL,13950.39705882353,11434.68137254902
17137,GL,11617.983805668016,11433.635627530364
17138,EPL,11788.988023952095,11430.11976047904
17139,EPL,11810.650793650791,11439.907407407409
17140,MCL,12805.704918032789,11432.073770491805
17141,MCL,13006.222988505748,11435.167816091956
17142,MCL,13081.445454545454,11428.327272727272
17143,GL,13911.575757575758,11428.69696969697
17144,ONL,14006.959731543624,11433.41610738255
17145,GL,11097.802083333334,11434.71875
17146,GL,11232.445012787724,11437.427109974424
17147,EPL,11895.654867256637,11432.91592920354
17148,EPL,12039.664739884392,11438.0
17149,MCL,13306.689795918368,11434.265306122448
17150,GL,11079.016393442624,11435.188524590165
17151,GL,11526.159420289856,11434.855072463768
17152,EPL,12309.444444444443,11446.798611111111
17153,EPL,12535.072463768116,11434.978260869566
17154,MCL,13044.78369905956,11436.009404388717
17155,EPL,13482.28078817734,11437.275862068966
17156,EPL,13589.892086330936,11433.805755395684
17157,GL,11204.685185185184,11441.481481481482
17158,EPL,12073.18888888889,11438.144444444444
17159,EPL,12199.469314079422,11440.942238267147
17160,MCL,12939.219847328244,11450.529770992369
17161,MCL,13408.126865671642,11436.649253731342
17162,GL,11381.75,11439.872549019608
17163,GL,11543.787581699346,11443.401960784313
17164,MCL,12986.233766233769,11446.9512987013
17165,EPL,13867.025906735753,11441.590673575129
17166,ONL,13983.740667976424,11446.26326129666
17167,GL,11466.882747068676,11448.167504187604
17168,EPL,11980.698863636364,11441.494318181818
17169,EPL,12651.032520325203,11439.28455284553
17170,MCL,13338.85,11443.197058823527
17171,GL,11609.243902439024,11452.368292682926
17172,EPL,11728.556701030928,11439.62886597938
17173,EPL,11766.74403470716,11450.455531453365
17174,EPL,11875.082901554404,11444.39378238342
17175,MCL,12966.490774907748,11442.339483394831
17176,GL,11307.683333333332,11444.975
17177,EPL,11835.557251908396,11448.335877862595
17178,MCL,12871.386473429951,11455.70531400966
17179,GL,11641.987951807228,11444.987951807228
17180,EPL,12009.172549019608,11450.733333333334
17181,EPL,12142.982456140351,11450.416666666666
17182,EPL,12616.024691358023,11444.456790123457
17183,EPL,13544.05,11448.016666666666
17184,EPL,13808.763888888889,11447.0
17185,ONL,10903.92,11451.273333333333
17186,GL,11120.993902439024,11447.493902439024
17187,EPL,12838.614285714286,11454.642857142857
17188,GL,11033.48447204969,11455.422360248447
17189,EPL,11905.2476635514,11450.383177570093
17190,EPL,12504.138211382116,11450.90243902439
17191,GL,11077.488479262673,11452.907834101385
17192,MCL,12903.819587628866,11452.701030927836
17193,MCL,13050.84090909091,11452.022727272728
17194,MCL,13067.697247706425,11455.766055045871
17195,MCL,13355.656084656084,11455.724867724868
17196,EPL,13783.374100719424,11454.697841726618
17197,GL,11222.559139784946,11463.550537634408
17198,GL,11523.987654320988,11452.308641975307
17199,EPL,12086.410256410256,11458.271794871796
17200,GL,11263.365019011408,11459.09505703422
17201,GL,11425.795986622074,11459.284280936456
17202,GL,11498.80547112462,11463.647416413374
17203,MCL,13005.446366782007,11458.093425605535
17204,MCL,13273.953020134228,11461.879194630872
17205,ONL,10926.530303030304,11464.761363636364
17206,GL,11183.333333333334,11460.183908045978
17207,GL,11369.996644295305,11463.489932885906
17208,GL,11666.352422907488,11458.616740088106
17209,EPL,11986.921052631578,11459.194736842106
17210,EPL,12377.944444444443,11459.962962962964
17211,EPL,12558.844919786095,11459.770053475935
17212,EPL,12692.27972027972,11460.53846153846
17213,MCL,13293.769736842103,11466.052631578948
17214,MCL,13330.942028985508,11464.173913043478
17215,EPL,13703.881355932202,11460.14406779661
17216,EPL,11811.987012987012,11465.484848484848
17217,GL,13918.633986928104,11463.8954248366
17218,GL,11451.643776824034,11466.197424892704
17219,GL,11586.670212765956,11468.780141843972
17220,EPL,12225.988023952095,11465.191616766468
17221,MCL,13033.437853107343,11465.997175141243
17222,ONL,10956.532258064515,11474.906451612904
17223,GL,11331.204819277107,11463.77108433735
17224,EPL,11962.58482142857,11471.183035714286
17225,EPL,12057.70796460177,11473.442477876106
17226,EPL,13578.669014084508,11467.429577464787
17227,EPL,13735.91743119266,11468.440366972478
17228,GL,11478.16551724138,11470.751724137932
17229,EPL,11749.649193548386,11477.879032258064
17230,EPL,13261.314569536424,11479.19867549669
17231,EPL,13394.42541436464,11470.906077348069
